"1603.03935","Rui Yao","Rui Yao, Shaowei Huang, Kai Sun, Feng Liu, Xuemin Zhang, Shengwei Mei,
  Wei Wei, Lijie Ding","Risk Assessment of Multi-timescale Cascading Outages based on Markovian
  Tree Search","To appear in IEEE Transactions on Power Systems",,"10.1109/TPWRS.2016.2618365",,"cs.SY","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In the risk assessment of cascading outages, the rationality of simulation
and efficiency of computation are both of great significance. To overcome the
drawback of sampling-based methods that huge computation resources are required
and the shortcoming of initial contingency selection practices that the
dependencies in sequences of outages are omitted, this paper proposes a novel
risk assessment approach by searching on Markovian Tree. The Markovian tree
model is reformulated from the quasi-dynamic multi-timescale simulation model
proposed recently to ensure reasonable modeling and simulation of cascading
outages. Then a tree search scheme is established to avoid duplicated
simulations on same cascade paths, significantly saving computation time. To
accelerate the convergence of risk assessment, a risk estimation index is
proposed to guide the search for states with major contributions to the risk,
and the risk assessment is realized based on the risk estimation index with a
forward tree search and backward update algorithm. The effectiveness of the
proposed method is illustrated on a 4-node power system, and its convergence
profile as well as efficiency is demonstrated on the RTS-96 test system.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 16:20:31 GMT""},{""version"":""v2"",""created"":""Wed, 12 Oct 2016 01:24:25 GMT""}]","2016-11-17"
"1603.03936","Xiaoxi Li","Xiaoxi Li","Uniform value for some nonexpansive optimal control problems with
  general evaluations","20 pages",,,,"math.OC","http://creativecommons.org/licenses/by-nc-sa/4.0/","  We study the long-run properties of optimal control problems in continuous
time, where the running cost of a control problem is evaluated by a probability
measure over R_+. Li, Quincampoix and Renault [DCDS-A, 2016] introduced an
asymptotic regularity condition for a sequence of probability measures to study
the limit properties of the value functions with respect to the evaluation. In
the particular case of t-horizon Ces\`aro mean or rho-discounted Abel mean,
this condition implies that the horizon t tends to infinity or the discount
factor rho tends to zero. For the control system defined on a compact domain
and satisfying some nonexpansive condition, Li, Quincampoix and Renault
[DCDS-A, 2016] proved the existence of general limit value, i.e. the value
function uniform converges as the evaluation becomes more and more regular.
Within the same context, we prove the existence of general uniform value, i.e.
for any epsilon>0, there is an optimal control that guarantees the general
limit value up to epsilon for all control problems where the cost is evaluated
by sufficiently regular probability measures.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 16:23:34 GMT""}]","2016-03-15"
"1603.03937","Jose-Dias Jr do Nascimento JDNJr","J.-D. do Nascimento Jr., A.A. Vidotto, P. Petit C. Folsom, M. Castro,
  S. C. Marsden, J. Morin, G.F. Porto de Mello, S. Meibom, S.V. Jeffers, E.
  Guinan, I. Ribas","Magnetic field and wind of Kappa Ceti: towards the planetary
  habitability of the young Sun when life arose on Earth","6 pages, 5 figures, Published at the Astrophysical Journal Letters
  (ApJL): Manuscript #LET33582",,"10.3847/2041-8205/820/1/L15",,"astro-ph.SR astro-ph.EP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We report magnetic field measurements for Kappa1~Cet, a proxy of the young
Sun when life arose on Earth. We carry out an analysis of the magnetic
properties determined from spectropolarimetric observations and reconstruct its
large-scale surface magnetic field to derive the magnetic environment, stellar
winds and particle flux permeating the interplanetary medium around Kappa1~Cet.
Our results show a closer magnetosphere and mass-loss rate of Mdot = 9.7 x
10^{-13} Msol/yr, i.e., a factor 50 times larger than the current solar wind
mass-loss rate, resulting in a larger interaction via space weather
disturbances between the stellar wind and a hypothetical young-Earth analogue,
potentially affecting the planet's habitability. Interaction of the wind from
the young Sun with the planetary ancient magnetic field may have affected the
young Earth and its life conditions
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 16:47:16 GMT""}]","2016-03-23"
"1603.03938","Ansuman Bhattacharya Mr.","Ansuman Bhattacharya, Rabindranath Ghosh, Koushik Sinha, Debasish
  Datta, and Bhabani P. Sinha","Multimedia Channel Allocation in Cognitive Radio Networks using FDM-FDMA
  and OFDM-FDMA",,,,,"cs.NI","http://creativecommons.org/publicdomain/zero/1.0/","  In conventional wireless systems, unless a contiguous frequency band with
width at least equal to the required bandwidth is obtained, multimedia
communication can not be effected with the desired Quality of Service. We
propose here a novel channel allocation technique to overcome this limitation
in a Cognitive Radio Network which is based on utilizing several non-contiguous
channels, each of width smaller than the required bandwidth, but whose sum
equals at least the required bandwidth. We present algorithms for channel
sensing, channel reservation and channel deallocation along with transmission
and reception protocols with two different implementations based on $FDM-FDMA$
and $OFDM-FDMA$ techniques. Simulation results for both these implementations
show that the proposed technique outperforms the existing first-fit and
best-fit~\cite{b109, b110} allocation techniques in terms of the average number
of attempts needed for acquiring the necessary number of channels for all
traffic situations ranging from light to extremely heavy traffic. Further, the
proposed technique can allocate the required numbers of channels in less than
one second with $FDM-FDMA$ ($4.5$ second with $OFDM-FDMA$) even for $96\%$
traffic load, while the first-fit and best-fit techniques fail to allocate any
channel in such situations.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 16:58:11 GMT""}]","2016-03-15"
"1603.03939","Mircea Cimpoeas","Mircea Cimpoeas","On the Stanley depth of a special class of Borel type ideals","4 pages,to appear in An. Stiint. Univ. Al. I. Cuza Iasi. Mat. (N.S.)","An. \c{S}tiin\c{t}. Univ. Al. I. Cuza Ia\c{s}i. Mat. (N.S.) 64
  (2018), no. 2, 369-372",,,"math.AC math.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We give sharp bounds for the Stanley depth of a special class of ideals of
Borel type.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 16:58:32 GMT""},{""version"":""v2"",""created"":""Sun, 27 Mar 2016 16:28:55 GMT""},{""version"":""v3"",""created"":""Mon, 5 Dec 2016 18:08:30 GMT""},{""version"":""v4"",""created"":""Wed, 25 Oct 2017 09:32:02 GMT""}]","2019-04-18"
"1603.03940","Takashi Shimomura Dr.","Takashi Shimomura","Bratteli--Vershik models and graph covering models",,,,,"math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Based on our previous graph covering method, we introduce weighted graph
covering models and flexible graph covering models that are almost equivalent
to the well-known Bratteli--Vershik models. These models play important roles
in showing that every invertible dynamical system on compact metrizable
zero-dimensional space admits a non-trivial Bratteli--Vershik model and a basic
set. We can also obtain an analogue of Krieger's lemma for compact metrizable
zero-dimensional systems. The flexible graph covering models enable us to
consider ""stationary"" graph covering models, by which some portion of the
substitution subshifts can be expressed. As an application, we show a way of
constructing some class of transitive substitution subshifts.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 17:06:19 GMT""},{""version"":""v2"",""created"":""Sun, 6 Nov 2016 04:48:43 GMT""},{""version"":""v3"",""created"":""Sat, 29 Apr 2017 08:51:38 GMT""},{""version"":""v4"",""created"":""Fri, 27 Apr 2018 14:25:22 GMT""}]","2018-04-30"
"1603.03941","Sebastian Fortin Dr.","Olimpia Lombardi, Sebastian Fortin and Cristian Lopez","Measurement, interpretation and information","19 pages","Entropy 2015, 17(11), 7310-7330","10.3390/e17117310",,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  During many years since the birth of quantum mechanics, instrumentalist
interpretations prevailed: the meaning of the theory was expressed in terms of
measurements results. But in the last decades, several attempts to interpret it
from a realist viewpoint have been proposed. Among them, modal interpretations
supply a realist non-collapse account, according to which the system always has
definite properties and the quantum state represents possibilities, not
actualities. However, the traditional modal interpretations faced some
conceptual problems when addressing imperfect measurements. The
modal-Hamiltonian interpretation, on the contrary, proved to be able to supply
an adequate account of the measurement problem, both in its ideal and its
non-ideal versions. Moreover, in the non-ideal case, it gives a precise
criterion to distinguish between reliable and non-reliable measurements.
Nevertheless, that criterion depends on the particular state of the measured
system, and this might be considered as a shortcoming of the proposal. In fact,
one could ask for a criterion of reliability that does not depend on the
features of what is measured but only on the properties of the measurement
device. The aim of this article is precisely to supply such a criterion: we
will adopt an informational perspective for this purpose.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 17:07:47 GMT""}]","2016-03-15"
"1603.03942","Pavel Galashin A","Pavel Galashin and Pavlo Pylyavskyy","The classification of Zamolodchikov periodic quivers","40 pages, 23 figures. Final version to appear in Amer. J. Math","Amer. J. Math, 141(2):447-484, 2019","10.1353/ajm.2019.0010",,"math.CO math-ph math.MP math.RT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Zamolodchikov periodicity is a property of certain discrete dynamical systems
associated with quivers. It has been shown by Keller to hold for quivers
obtained as products of two Dynkin diagrams. We prove that the quivers
exhibiting Zamolodchikov periodicity are in bijection with pairs of commuting
Cartan matrices of finite type. Such pairs were classified by Stembridge in his
study of $W$-graphs. The classification includes products of Dynkin diagrams
along with four other infinite families, and eight exceptional cases. We
provide a proof of Zamolodchikov periodicity for all four remaining infinite
families, and verify the exceptional cases using a computer program.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 17:09:58 GMT""},{""version"":""v2"",""created"":""Fri, 1 Apr 2016 21:48:01 GMT""},{""version"":""v3"",""created"":""Tue, 28 Feb 2017 16:06:20 GMT""}]","2019-04-05"
"1603.03943","Myung-Joong Hwang","Myung-Joong Hwang and Martin B. Plenio","Quantum Phase Transition in the Finite Jaynes-Cummings Lattice Systems","5 pages, 3 figures","Phys. Rev. Lett. 117, 123602 (2016)","10.1103/PhysRevLett.117.123602",,"quant-ph cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Phase transitions are commonly held to occur only in the thermodynamical
limit of large number of system components. Here we exemplify at the hand of
the exactly solvable Jaynes-Cummings (JC) model and its generalization to
finite JC-lattices that finite component systems of coupled spins and bosons
may exhibit quantum phase transitions (QPT). For the JC-model we find a
continuous symmetry-breaking QPT, a photonic condensate with a macroscopic
occupation as the ground state and a Goldstone mode as a low-energy excitation.
For the two site JC-lattice we show analytically that it undergoes a
Mott-insulator to superfluid QPT. We identify as the underlying principle of
the emergence of finite size QPT the combination of increasing atomic energy
and increasing interaction strength between the atom and the bosonic mode which
allows for the exploration of an increasingly large portion of the infinite
dimensional Hilbert space of the bosonic mode. This suggests that finite system
phase transitions will be present in a broad range of physical systems.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 17:10:23 GMT""}]","2016-09-21"
"1603.03944","Tomas Sauer","Tomas Sauer","Prony's method in several variables: symbolic solutions by universal
  interpolation","20 pages",,,,"math.AC math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The paper considers a symbolic approach to Prony's method in several
variables and its close connection to multivariate polynomial interpolation.
Based on the concept of universal interpolation that can be seen as a weak
generalization of univariate Chebychev systems, we can give estimates on the
minimal number of evaluations needed to solve Prony's problem.
","[{""version"":""v1"",""created"":""Sat, 12 Mar 2016 17:23:36 GMT""},{""version"":""v2"",""created"":""Mon, 13 Mar 2017 14:10:15 GMT""}]","2017-03-14"
